SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlyCharges,ChargeEvolution,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 Years,TenureGroup_2-3 Years,TenureGroup_3-4 Years,TenureGroup_4-5 Years,TenureGroup_5+ Years
0,0,0,43,1,1,75.2,3198.6,1,3,74.38604651162791,0.8139534883720927,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,1,1,0,20.9,20.9,1,7,20.9,0.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,58,1,1,94.3,5610.15,0,6,96.72672413793103,-2.426724137931032,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0,1,1,59,1,1,76.45,4519.5,0,7,76.60169491525424,-0.1516949152542395,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,44,0,1,54.0,2440.25,0,6,55.46022727272727,-1.4602272727272734,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
0,0,0,66,1,1,104.25,6860.6,0,7,103.94848484848485,0.3015151515151473,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,1,1,68,1,0,19.95,1377.7,0,7,20.26029411764706,-0.31029411764706083,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0,0,9,0,1,24.95,190.25,0,2,21.13888888888889,3.81111111111111,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,19,1,1,84.75,1651.95,0,5,86.94473684210527,-2.1947368421052715,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,4,1,0,19.75,78.3,0,7,19.575,0.1750000000000007,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,70,1,1,113.65,7939.25,0,9,113.41785714285714,0.2321428571428612,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,1,1,1,44.9,44.9,0,2,44.9,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,8,1,1,75.25,576.7,0,3,72.0875,3.1624999999999943,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,53,1,0,24.6,1279.0,0,8,24.132075471698112,0.46792452830188935,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
1,0,0,51,1,0,25.0,1260.7,0,8,24.719607843137254,0.2803921568627459,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,1,1,11,1,0,20.95,267.35,0,7,24.30454545454546,-3.354545454545459,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,1,60,1,1,110.6,6586.85,0,8,109.78083333333333,0.8191666666666606,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,17,1,1,55.5,934.15,0,4,54.949999999999996,0.5500000000000043,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,3,1,1,43.3,123.65,1,2,41.21666666666667,2.0833333333333286,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,70,1,1,109.5,7534.65,1,8,107.63785714285714,1.8621428571428567,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True
0,0,0,1,1,0,19.45,19.45,0,7,19.45,0.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,43,1,1,84.85,3645.6,0,4,84.78139534883721,0.06860465116278647,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,16,1,0,19.6,314.45,0,7,19.653125,-0.05312499999999787,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1,1,57,1,0,53.45,3053.0,0,4,53.56140350877193,-0.11140350877192873,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,1,37,1,0,19.8,677.05,0,7,18.298648648648648,1.501351351351353,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,1,0,72,1,0,112.1,7965.95,0,9,110.63819444444444,1.4618055555555571,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
1,0,0,11,1,1,84.8,906.85,1,4,82.44090909090909,2.3590909090909093,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,1,0,50,1,1,95.05,4888.7,1,6,97.774,-2.7240000000000038,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0,0,5,1,0,50.35,237.25,1,3,47.45,2.8999999999999986,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,1,1,1,74.6,74.6,1,3,74.6,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,16,1,1,19.7,342.4,1,7,21.4,-1.6999999999999993,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,1,0,2,1,1,74.2,140.1,0,3,70.05,4.150000000000006,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,17,1,1,69.0,1108.0,0,6,65.17647058823529,3.82352941176471,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
0,0,0,16,1,0,19.35,295.55,0,7,18.471875,0.8781250000000007,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,15,1,1,59.45,892.65,1,4,59.51,-0.05999999999999517,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,10,1,1,19.8,198.25,0,7,19.825,-0.02499999999999858,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,46,1,1,105.2,4822.85,1,7,104.8445652173913,0.35543478260869676,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
0,1,1,64,1,1,109.2,6741.15,0,8,105.33046875,3.8695312500000085,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,1,1,1,79.15,79.15,0,4,79.15,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,25,1,0,53.65,1355.45,0,4,54.218,-0.568000000000005,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,1,1,71,1,0,100.2,7209.0,0,7,101.53521126760563,-1.3352112676056294,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,0,8,1,1,45.15,438.4,1,2,54.8,-9.649999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,72,1,1,108.65,7726.35,0,8,107.31041666666667,1.3395833333333371,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,0,49,0,0,40.65,2070.75,0,4,42.26020408163265,-1.6102040816326522,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,29,0,1,55.35,1636.95,0,7,56.44655172413793,-1.0965517241379317,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False
0,1,0,72,1,0,105.6,7581.5,0,8,105.29861111111111,0.30138888888888005,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,1,0,31,1,0,93.8,3019.5,1,6,97.40322580645162,-3.6032258064516185,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0,0,50,1,1,95.7,4729.75,0,5,94.595,1.105000000000004,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,1,0,71,1,0,83.2,6126.1,0,8,86.2830985915493,-3.0830985915493017,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,70,1,0,90.05,6333.4,0,9,90.47714285714285,-0.4271428571428544,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,71,1,0,97.65,6687.85,0,6,94.19507042253521,3.454929577464796,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True
0,1,1,61,1,1,68.05,4158.25,0,6,68.16803278688525,-0.11803278688525154,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,32,1,1,96.2,3183.4,1,5,99.48125,-3.28125,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,0,1,1,1,1,79.6,79.6,1,3,79.6,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,68,1,1,102.1,7149.35,0,7,105.1375,-3.0375000000000085,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,62,1,0,23.4,1429.65,0,8,23.058870967741935,0.34112903225806335,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0,1,7,1,1,71.05,472.65,0,2,67.52142857142857,3.528571428571425,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,20,1,1,85.25,1734.5,1,4,86.725,-1.4749999999999943,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,1,1,6,1,0,19.45,113.5,0,7,18.916666666666668,0.5333333333333314,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0,33,0,1,59.45,1884.65,0,7,57.11060606060607,2.3393939393939363,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,1,1,28,1,0,92.2,2568.15,0,5,91.71964285714286,0.4803571428571445,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False
0,0,0,27,1,0,19.85,470.0,0,7,17.40740740740741,2.442592592592593,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False
0,0,0,7,1,0,43.9,278.4,0,2,39.771428571428565,4.128571428571433,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,26,1,1,80.5,2088.8,1,4,80.33846153846154,0.16153846153845564,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,0,5,1,1,89.8,502.6,1,5,100.52000000000001,-10.720000000000013,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,30,1,1,90.5,2595.85,0,5,86.52833333333334,3.971666666666664,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,0,63,1,0,90.45,5825.5,0,5,92.46825396825396,-2.0182539682539584,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True
0,0,0,1,1,1,50.75,50.75,1,3,50.75,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,53,1,1,84.6,4449.75,0,8,83.95754716981132,0.6424528301886738,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False
0,1,1,14,1,1,89.65,1208.35,1,5,86.31071428571428,3.3392857142857224,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0,0,21,1,1,99.15,1956.4,0,6,93.16190476190476,5.988095238095241,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,17,1,0,19.95,310.6,0,7,18.27058823529412,1.679411764705879,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,1,1,16,1,0,20.5,290.55,0,7,18.159375,2.3406249999999993,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
0,0,0,35,1,1,62.1,2096.1,0,4,59.888571428571424,2.211428571428577,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0,0,32,1,1,79.5,2665.0,0,3,83.28125,-3.78125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,1,1,28,1,1,19.55,543.8,0,7,19.42142857142857,0.1285714285714299,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1,1,1,20.35,20.35,0,7,20.35,0.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,59,0,1,51.7,3005.8,0,5,50.94576271186441,0.7542372881355917,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,1,1,72,1,1,23.3,1623.15,0,8,22.543750000000003,0.7562499999999979,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,36,1,1,65.4,2498.4,1,5,69.4,-4.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False
0,0,0,40,1,0,65.1,2586.0,0,5,64.65,0.44999999999998863,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,1,1,40,1,1,81.2,3292.3,0,4,82.3075,-1.1075000000000017,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,1,9,1,1,72.9,651.4,1,6,72.37777777777778,0.5222222222222257,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,1,1,63,1,0,74.5,4674.55,0,7,74.19920634920635,0.3007936507936506,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,0,3,1,1,80.5,232.35,0,3,77.45,3.049999999999997,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,40,0,0,60.3,2448.5,0,7,61.2125,-0.9125000000000014,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
0,1,0,8,1,1,75.0,658.1,0,3,82.2625,-7.262500000000003,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,34,1,0,90.15,3128.8,0,5,92.02352941176471,-1.8735294117647072,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
0,0,0,5,0,0,40.0,223.45,1,5,44.69,-4.689999999999998,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,9,1,1,99.45,919.4,1,6,102.15555555555555,-2.7055555555555486,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,1,0,9,1,1,69.05,653.95,0,6,72.66111111111111,-3.6111111111111143,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,1,1,31,1,0,59.7,1825.5,0,4,58.88709677419355,0.8129032258064512,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1,0,50,1,1,19.85,943.1,0,7,18.862000000000002,0.9879999999999995,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,2,1,1,86.25,181.65,1,5,90.825,-4.575000000000003,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,1,1,1,45.65,45.65,1,2,45.65,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,8,1,1,70.1,551.35,1,2,68.91875,1.1812499999999915,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,9,0,0,40.75,359.4,0,4,39.93333333333333,0.81666666666667,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,2,1,1,70.2,115.95,1,2,57.975,12.225000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,3,1,0,55.35,165.2,1,4,55.06666666666666,0.28333333333333854,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,25,1,1,95.7,2338.35,0,5,93.53399999999999,2.166000000000011,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1,0,0,1,1,0,46.3,46.3,0,2,46.3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,45,1,0,81.3,3541.1,0,8,78.69111111111111,2.6088888888888846,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,1,1,51,1,1,84.2,4146.05,1,5,81.29509803921569,2.904901960784315,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,1,55,1,0,20.0,1087.25,0,7,19.76818181818182,0.2318181818181806,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,38,1,1,66.15,2522.4,0,6,66.37894736842105,-0.22894736842104635,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,2,1,0,45.85,81.0,1,2,40.5,5.350000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,38,1,0,19.6,717.3,0,7,18.876315789473683,0.7236842105263186,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0,0,34,1,1,49.8,1734.2,0,3,51.00588235294118,-1.205882352941181,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1,0,70,1,1,101.75,7069.3,0,6,100.99000000000001,0.7599999999999909,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0,0,13,1,0,55.15,742.9,0,4,57.146153846153844,-1.9961538461538453,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
0,0,0,39,1,0,75.25,3017.65,1,3,77.37564102564103,-2.1256410256410305,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,61,1,1,103.95,6423.0,0,7,105.29508196721312,-1.345081967213119,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0,0,12,1,1,100.15,1164.3,1,6,97.02499999999999,3.125000000000014,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,41,1,1,99.65,4220.35,0,6,102.93536585365854,-3.285365853658533,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False
0,0,0,21,1,1,73.7,1558.7,0,3,74.22380952380952,-0.5238095238095184,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0,0,55,0,1,50.05,2743.45,0,5,49.880909090909086,0.16909090909091162,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False
0,1,0,69,0,0,60.25,4055.5,0,7,58.77536231884058,1.4746376811594217,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,1,1,26,1,0,105.75,2710.25,1,7,104.24038461538461,1.5096153846153868,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1,1,0,69,1,0,87.3,6055.55,0,5,87.76159420289855,-0.4615942028985529,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True
1,1,0,18,0,1,48.35,810.7,1,5,45.03888888888889,3.31111111111111,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,1,1,47,1,0,54.25,2538.2,0,4,54.00425531914893,0.24574468085106815,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,1,72,1,0,85.3,6129.2,0,8,85.12777777777778,0.17222222222221717,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,1,0,33,0,1,50.0,1750.85,0,6,53.056060606060605,-3.056060606060605,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,1,1,2,0,1,24.4,36.55,1,2,18.275,6.125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,72,1,0,90.95,6652.45,0,9,92.39513888888888,-1.4451388888888772,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
1,1,0,37,1,1,72.25,2575.45,0,2,69.60675675675675,2.6432432432432478,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,62,1,1,96.1,6019.35,0,6,97.08629032258065,-0.9862903225806576,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,1,0,71,1,0,19.85,1379.6,0,7,19.430985915492958,0.4190140845070438,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True
0,0,1,23,1,1,55.3,1284.2,0,4,55.834782608695654,-0.5347826086956573,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,16,1,0,20.1,296.15,0,7,18.509375,1.5906250000000028,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,0,9,1,1,69.5,653.25,0,6,72.58333333333333,-3.0833333333333286,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,17,1,1,25.15,412.6,0,8,24.27058823529412,0.8794117647058783,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
0,0,0,4,1,0,20.95,85.5,1,7,21.375,-0.4250000000000007,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,1,1,1,49.55,49.55,1,3,49.55,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,24,1,1,79.65,1928.7,0,4,80.3625,-0.7124999999999915,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,0,1,1,1,71.25,71.25,0,2,71.25,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,72,1,0,113.8,7845.8,0,9,108.96944444444445,4.830555555555549,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,0,72,1,0,24.55,1750.7,0,8,24.31527777777778,0.23472222222222072,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True
0,0,1,11,1,0,19.7,216.2,0,7,19.654545454545453,0.045454545454546746,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,9,1,0,20.25,178.5,1,7,19.833333333333332,0.41666666666666785,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1,0,2,1,0,50.15,115.1,1,3,57.55,-7.399999999999999,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,0,60,1,1,100.5,6029.0,0,6,100.48333333333333,0.01666666666666572,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False
1,1,0,29,1,1,95.9,2745.2,1,6,94.66206896551724,1.23793103448277,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0,0,49,1,1,74.45,3721.9,0,6,75.95714285714286,-1.5071428571428527,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
